RMS,Kurtosis,Peak_to_Peak,Skewness
0.17137651092286174,1.9713531829950464,1.558,-0.08938888484142997
0.1615881583228061,1.6576391816864087,1.5259999999999998,-0.17045752406574602
0.1604859989512325,1.986168127812193,1.557,-0.10381598227992021
0.16264127827950267,1.7379029389884169,1.5550000000000002,-0.1503430765964504
0.159670972878849,1.9307748803245355,1.587,-0.22383031078533255
0.16523961989311728,1.69861857480148,1.506,-0.16736820820402284
0.16352310019344363,1.7980263016047227,1.478,-0.1687032906391292
0.16181308058026397,1.8630282944896983,1.447,-0.15426671340734116
0.16014388473606908,1.8031734159759187,1.5990000000000002,-0.11948381501963526
0.15362154742738524,1.990564563684032,1.553,-0.24608967251770336
0.1511838291462169,1.9105034401115963,1.521,-0.25043209451301246
0.14981626670535897,2.010811648881112,1.591,-0.20062390523876647
0.149335195075646,1.8523326844643861,1.6429999999999998,-0.22665945557698428
0.1498185816975818,1.8254492498206778,1.572,-0.22178157844409632
0.149862981364958,2.1445952988347967,1.572,-0.18164674653400614
0.16718367533592543,2.3497359381237013,1.689,-0.2521962752753318
0.16999917035068693,2.208771260452232,1.724,-0.2762069338204943
0.16036722810961876,2.1607694501256915,1.7970000000000002,-0.31139517801781563
0.1594284300757122,2.313065513511793,1.668,-0.2831389029707147
0.15939881317194618,1.936476227521859,1.624,-0.22604644477064814
0.15437217640383338,2.0171449362299043,1.5699999999999998,-0.21670317147586188
0.150218535631478,1.9597930001146162,1.499,-0.23702971479099433
0.1537879396152174,2.32552999855893,1.7349999999999999,-0.2185303987665543
0.15559491551581947,2.144010282578053,1.584,-0.2199138131342727
0.15190021604581616,2.414229357022534,1.714,-0.2740082488105488
0.1502383227185436,2.7036891974098145,1.565,-0.26403348546914696
0.15197789499268058,2.343674913587944,1.558,-0.2527717458256552
0.15546296424535694,2.4559821639033332,1.795,-0.2826622077258264
0.15592530873561505,2.2423973572547427,1.5030000000000001,-0.23520174949431114
0.15534268396963735,2.618462189983938,1.8279999999999998,-0.12829510585053375
0.154439128886594,2.7853960757318905,1.684,-0.17138637780140756
0.1553537588243663,2.6170959326173717,1.643,-0.28747811543416607
0.1636656377093154,2.8274439584781,1.763,-0.25570193627906707
0.1562463933958757,2.9870475907345915,1.787,-0.2771150763053448
0.145387459832554,2.5016785353673443,1.609,-0.2866678268455899
0.13575110964383036,1.8582353224564452,1.462,-0.2551144574186017
0.1319658662069476,1.7291334310415376,1.411,-0.18390747950537767
0.12557964588633583,1.1705994375263566,1.2229999999999999,-0.18911035886306132
0.12250529265511603,0.7582545887010923,1.291,-0.1334454920135072
0.12193231444797815,0.8540642536757233,1.123,-0.12125147613900297
0.11888064914120539,0.7447000410765416,1.115,-0.06286950405750541
0.12123167830323371,0.7451340240399658,1.123,0.003463769331363249
0.12019822474738083,0.6220974835329587,1.194,0.015138673612760719
0.12071113848803731,0.6551291462480338,1.184,-0.038150735469352735
0.12601823908478982,0.6517192411772115,1.13,-0.009078664016104989
0.12889697940148995,0.7083926008050154,1.2970000000000002,-0.029186359932395618
0.14386658265043908,0.8917511732437964,1.3479999999999999,-0.05089334577279734
0.1530643899497957,0.9435163586508755,1.294,-0.11229076153664291
0.16624198964489614,1.3486509237945565,1.611,-0.15383526868303238
0.17545500989725793,1.1838736559423841,1.48,-0.19585160860994552
0.18285186194832348,1.3862938680188774,1.78,-0.14751020341153545
0.18304781036359397,1.2342713199347317,1.47,-0.18562572147795472
0.18434091303017047,1.3039774763408225,1.5030000000000001,-0.19074946371136653
0.1736957100996776,1.020917148298862,1.4969999999999999,-0.12468499976447467
0.16510211595072383,1.0678221904600482,1.396,-0.2019817934255293
0.17317741069831213,1.146770361510118,1.492,-0.22197380866331132
0.17769195249213945,1.3532294162545364,1.6920000000000002,-0.28179817428130083
0.1765543943106221,1.3405787092114876,1.552,-0.2645227929346292
0.19303768417012682,1.8307962570664102,1.772,-0.3603299841166449
0.17691763882590783,1.3686049383747134,1.385,-0.339340281802593
0.17101502598113455,1.6972990335325884,1.5950000000000002,-0.3345018036569162
0.17515580745372283,1.7455054948068334,1.6360000000000001,-0.32927106949531304
0.16993852734495457,2.255903683008439,1.8330000000000002,-0.4508046224299318
0.17552127358377032,2.0638266632173696,1.746,-0.485751450986362
0.16959605990457519,2.1153796518807866,1.621,-0.4971976081974251
0.18459811645737173,2.411707871709206,1.762,-0.5200961364134796
0.17965330544203745,2.0089294306640975,1.8090000000000002,-0.43435237496733586
0.17156891922189388,1.3141253632852585,1.7429999999999999,-0.2936297895844156
0.1692448004821252,1.0769826776554003,1.658,-0.17674922855122624
0.1579695922949849,0.7116730210735773,1.4020000000000001,-0.0888442808848646
0.1509290111484535,0.8791589930309289,1.3599999999999999,0.0068667219767626075
0.1583352741280449,0.5097211008931195,1.343,0.07675141793007388
0.1705056983331129,0.36023657648302043,1.4089999999999998,0.06812107091848288
0.1677026281379484,0.3981921052115944,1.35,-0.0004318605387258079
0.17962051482417907,0.5306651783109202,1.674,0.0025743387079131337
0.19204555988179603,0.7575828455999747,1.782,-0.005630142446151154
0.19999621285476882,0.8614391353394919,1.701,-0.03925099681109741
0.22445728524686076,1.432010607791831,1.9939999999999998,-0.10669949193269504
0.26592951772685464,2.1891832853224065,2.38,-0.11126236902747347
0.2011581127574153,1.8169613224526344,2.033,-0.1629971934362397
0.19690958785954438,1.4290510108228043,1.865,-0.1360041367956633
0.19559759904444923,1.1912963429579317,1.787,-0.12754117994971734
0.16647280153930175,0.7073995486969831,1.433,-0.044844791163121185
0.16240046470838684,0.8370119299601693,1.4820000000000002,-0.024822470298441736
0.17006932323917578,0.8084666871764297,1.541,-0.045515909839007655
0.16308295465086547,0.23894680872769847,1.416,0.11724578359870536
0.19798816462121702,0.6923372169713664,1.6429999999999998,-0.00400443183416044
0.18847632684570761,0.6436077190247782,1.589,-0.054041601113885736
0.21543727935965637,1.459360815298072,2.073,-0.08008344210615188
0.18385103886621773,0.8860869364057478,1.7309999999999999,-0.14668299589762765
0.16387582177044147,0.264837372909283,1.4209999999999998,0.1206199662153262
0.1583213382414958,0.3272809091241333,1.343,0.053997628379364636
0.16120348893169156,0.5967169390549398,1.362,-0.25057567257021157
0.18293621668494187,0.9123565017035284,1.5870000000000002,-0.42328067077253967
0.21442471646991426,1.374674721529777,1.992,-0.2926963163976671
0.23728752594838,1.252736493216303,2.377,-0.17985512491860645
0.198759839575617,0.3933957321560184,1.452,-0.19095076558812793
0.2361434556379342,0.612917766974324,1.799,-0.19320966221280628
0.20298839432938495,0.5615680660538103,1.587,-0.22015049062515202
0.2210419021583139,0.46597368504944825,1.814,-0.11281530962557947
0.20722116595824314,0.16907884603970835,1.489,-0.16100585416096724
0.2615312065920325,0.8204043276750212,2.058,-0.10261902910552326
0.201622636741226,0.5013473530752228,1.538,-0.26485627011842683
0.22289943638384188,0.5713784691198787,1.9529999999999998,-0.04142505846092857
0.25924244834032173,0.16861549031199186,2.368,-0.08595975471097257
0.2316656449388253,0.2934607781314713,1.948,0.019683317091084427
0.23457642022127487,0.4467166795556161,1.9949999999999999,0.08979501389894619
0.24749721490699397,0.1626857411278535,1.936,0.11967413038475433
0.2971881006007338,0.4672789493564786,2.271,-0.16701636967513092
0.29165111235496877,0.17404002726836953,2.192,-0.02716873843738546
0.3437355161721363,-0.26431290673250407,2.385,-0.06270234578738515
0.3148111378891517,-0.2586442380351408,2.1109999999999998,0.007877803991264328
0.3257155681690027,1.5968266934729112,3.9399999999999995,-0.12227971997828763
0.35309010723627615,2.2380940570024253,4.556,-0.2796434434861779
0.429678447916015,6.024630353873824,6.609,-0.08939393857183117
0.41556983063121816,2.7117898700932344,4.8,-0.06559331171862061
0.371681086587619,8.789803488288598,6.689,-0.07201219072369414
0.4476727901067398,3.1626183717417335,5.193,-0.46868927980418196
0.6721374879698163,14.113747690352604,9.998000000000001,-0.766122769376327
0.530956128967989,9.799146005755407,8.347000000000001,-0.416476335904436
0.4459182473835416,1.6249674604502236,5.869,-0.15932340135862963
0.38697483181595205,0.4692649902650845,3.894,-0.12404321325583494
0.7250014697250727,12.581068869021838,9.998000000000001,-0.5105938405499946
0.46201166565273954,3.7611828296472707,5.569,-0.3253917064524649
0.4838353953514789,4.893242745309245,7.197,-0.3771230073110954
0.002103011233921493,3.6386938853060995,0.005,0.5797407131862122
0.001532732063383878,-1.6098740898212898,0.007,0.317055499111218
